time,source_flow_lps,leak_flow_lps,p_true_J3,p_sensor_J3,p_true_J6,p_sensor_J6,p_true_J9,p_sensor_J9,p_true_J11,p_sensor_J11,p_true_J13,p_sensor_J13,leak_active
2025-01-01 05:45:00,34.810539908699525,0.0,69.64405927899485,69.96332973886012,66.55716572930737,66.43395772742372,68.49627541363141,68.62204879419185,72.32536848828003,72.18992941156698,61.30766360485782,61.44739955678896,False
2025-01-01 06:00:00,40.091933519694926,0.0,69.53188727993943,69.52577290101911,66.41760989188151,66.3193917375671,68.33753045838499,68.4044412886073,72.11276352113362,72.04451599908249,61.089479078955335,60.90563821439025,False
2025-01-01 06:15:00,46.608025827172874,0.0,69.38814204114543,69.625005729607,66.23877304003969,66.2627717820757,68.13410329571174,68.11630754679526,71.84031627914267,71.88319020008305,60.80988179049551,61.00578205175153,False
2025-01-01 06:30:00,52.69839779137459,0.0,69.22277011416962,69.3887134206786,66.03302991385692,66.09734337962617,67.9000702093101,68.1304336081095,71.5268789382937,71.55436410387699,60.48821866789234,60.30454831313426,False
2025-01-01 06:45:00,61.01586474415925,0.0,68.9840072230719,69.24255708118939,65.73597935316477,65.70905147117237,67.56217479172837,67.50469669355797,71.0743401849052,71.29355682874153,60.02380358537661,59.85774673307009,False
2025-01-01 07:00:00,67.67574009398247,0.0,68.77809499998025,68.71890423155132,65.47979908561358,65.47903080560556,67.27076938828884,67.24625295351017,70.68406487739429,70.73470105971413,59.62328597714,59.834408256337056,False
2025-01-01 07:15:00,74.08930272243684,0.0,68.5504614798756,68.24293566472095,65.19659483863646,65.18928707834694,66.94862417142649,66.82213963088256,70.25262015437237,70.06979819530882,59.18051851215964,59.04879565712032,False
2025-01-01 07:30:00,80.17798395741858,0.0,68.33295396415359,68.13399505649265,64.92598859323996,64.93058331712912,66.64080919852952,66.56818378352949,69.84036773288042,69.79121676872613,58.75744702731794,58.90786070111363,False
2025-01-01 07:45:00,84.25323440200438,0.0,68.15052028821877,68.12734443633128,64.69901854158584,64.59462714983523,66.38263045547798,66.3490516329459,69.49459244131793,69.53096696000861,58.40259728381973,58.42908328758779,False
2025-01-01 08:00:00,85.63059860999718,0.0,68.0887484458561,68.12298269537693,64.62216673130469,64.99978783693477,66.29521141655631,66.57673810824856,69.37751330724984,69.24952680466602,58.28244555028981,58.23933804605743,False
2025-01-01 08:15:00,86.17118724124232,0.0,68.0849463034897,68.13228705402825,64.61743639604785,64.79831443918108,66.28983065375556,66.18046807809402,69.3703069245544,69.27218495854423,58.27505004484614,57.95295669038534,False
2025-01-01 08:30:00,85.31939989224368,0.0,68.15138670205972,68.07197078795481,64.70009646754019,64.56856735081506,66.38385659771993,66.36971721458204,69.49623459700501,69.23257533830152,58.404282535885315,58.18422574907667,False
2025-01-01 08:45:00,81.52740987193641,0.0,68.27811908750887,68.11360125074067,64.8577672261008,65.133304255349,66.5632073004426,66.99896737582866,69.736436562484,69.5607015681602,58.65078830977339,58.59555096625518,False
2025-01-01 09:00:00,79.22113261357748,0.0,68.36148221729397,68.21345365552973,64.96148126780069,64.92468959090938,66.68118216420866,66.79778280061792,69.89443869865377,69.95965360982376,58.81293701981757,58.75651360913305,False
2025-01-01 09:15:00,71.49512428517357,0.0,68.65650751982915,68.62078145823295,65.3285292254357,65.28857110193435,67.09869971619922,67.13352519964316,70.45361429756501,70.37031521474216,59.38678750215675,59.45751828053852,False
2025-01-01 09:30:00,65.84214182411864,0.0,68.83708156848344,68.88984502974333,65.55318567080106,65.56115897293773,67.35424672894447,67.35425938790819,70.79586494839518,70.68763124336375,59.73802010501383,59.785494244264825,False
2025-01-01 09:45:00,60.36487064606631,0.0,69.01250598714364,69.24850922251493,65.77143533967765,65.82931232256112,67.60250602470309,67.48804744324887,71.1283552586331,70.9614935378356,60.07923621901209,60.257907661975416,False
2025-01-01 10:00:00,52.81801219475083,0.0,69.22889903714396,68.96721113909783,66.04065505190742,66.17977082414114,67.90874381423347,67.97690686496563,71.53849537981723,71.37193077715506,60.50013996879375,60.429411247676256,False
2025-01-01 10:15:00,45.985168053962916,0.0,69.39069424659216,69.34686856872163,66.2419482992077,66.22642505899782,68.13771515734234,68.0999185506113,71.8451535964743,71.86803797328967,60.81484605733655,61.03556985328552,False
2025-01-01 10:30:00,41.273818622015646,0.0,69.51687654357585,69.54335340678172,66.3989346796963,66.44333377814937,68.31628737907545,68.26050019187726,72.08431295291442,71.82080468554263,61.0602818601797,61.109481182736815,False
2025-01-01 10:45:00,36.22339932196716,0.0,69.61942246275271,69.74899666480744,66.52651448344271,66.47723569997427,68.46140957969145,68.45221092781712,72.27867314940876,72.12073837280317,61.25974280361672,61.20957437776334,False
2025-01-01 11:00:00,33.30967574516762,0.0,69.67303006127524,69.93287680208674,66.59320896483909,66.76982074818575,68.53727464316529,68.60313764500472,72.38027820074657,72.64186837967175,61.364014355937414,61.42986332974816,False
2025-01-01 11:15:00,30.168230697635796,0.0,69.7257751589409,69.73575703131979,66.65883038851725,66.5542168150222,68.61191910202238,68.76035669221162,72.48024851286355,72.30350296939632,61.46660826729479,61.58396081865744,False
2025-01-01 11:30:00,28.522853936289103,0.0,69.75102038694078,69.86365073525047,66.69023857384158,66.9633354974886,68.6476459556291,68.7572621592999,72.52809700370544,72.29229096535745,61.515712483577275,61.505669507642544,False
2025-01-01 11:45:00,26.74389886331492,0.0,69.7789397776956,70.0056240426871,66.724973748306,66.82060381994066,68.68715726391639,68.58231769962958,72.58101396341162,72.42895635844556,61.570018184524244,61.57493549845568,False
2025-01-01 12:00:00,26.041942885201696,0.0,69.79156902080784,69.83837044154053,66.74068608840356,66.91398289381956,68.70503007218873,68.7963442930224,72.60495077330678,72.26125734701706,61.59458318687905,61.64023819623359,False
2025-01-01 12:15:00,26.036702116265506,0.0,69.79379577163756,70.03622722388525,66.74345644178406,66.43397070026334,68.70818135293428,68.61951583915561,72.60917124090123,72.69780718932023,61.5989144155118,61.36167525559371,False
2025-01-01 12:30:00,25.71243075854,0.0,69.79667152907692,69.92365912695342,66.74703423963967,66.6613926904114,68.71225110287055,68.83431565636549,72.614621801835,72.77489253523335,61.60450801978736,61.639439722807936,False
2025-01-01 12:45:00,25.520620286267842,0.0,69.79753859724083,69.66803680752993,66.7481129796527,66.72598367761665,68.7134781711054,68.69059979123755,72.61626519769189,72.67377427734492,61.60619454456956,61.75616818160611,False
2025-01-01 13:00:00,25.566228038433835,0.0,69.79847507250197,70.02069340465081,66.74927807067716,66.63773983635528,68.71480346373342,68.59146596113987,72.6180401441474,72.64838607292208,61.608016072335815,61.734673850908614,False
2025-01-01 13:15:00,25.78273495313822,0.0,69.792212237108,69.92073133449298,66.74148632901769,66.8677593390512,68.70594034697788,68.7890578221765,72.6061698919954,72.95531785704732,61.59583429985469,61.56506004652478,False
2025-01-01 13:30:00,25.931200893652747,0.0,69.79062024904167,69.72196533439815,66.73950569900632,66.75568776565777,68.70368737764093,68.90011998037001,72.60315252069618,72.36281358953734,61.592737741315986,61.40499065920007,False
2025-01-01 13:45:00,25.49431200352461,0.0,69.79958740248267,69.86553289338522,66.75066194671804,66.82929012313996,68.71637762461572,68.757818751515,72.62014839648283,72.40823351389898,61.61017965318936,61.26366413769447,False
2025-01-01 14:00:00,25.608782315892782,0.0,69.79862774636763,69.86753561212512,66.74946801584491,66.8547610597781,68.71501952662052,68.73575574142933,72.61832951424384,72.73234947705022,61.60831303659843,61.64269474271569,False
2025-01-01 14:15:00,25.450446392415852,0.0,69.7997509352758,69.77280922320108,66.75086540173434,66.78038181623289,68.71660905497396,68.83968832628658,72.62045834802527,72.56139717219158,61.61049773903302,61.688672827392836,False
2025-01-01 14:30:00,25.580018550993003,0.0,69.79723902080221,69.92166687710582,66.74774026951904,66.44878121386093,68.71305421282042,68.51858336360921,72.61569739610658,72.39336958649017,61.60561184172231,61.255569423745065,False
2025-01-01 14:45:00,26.127549099020214,0.0,69.7922741515291,69.74954154157172,66.74156335821354,66.77123187050482,68.7060279677931,68.86941059229973,72.60628724136573,72.8054401612059,61.59595472891654,61.585584038707616,False
2025-01-01 15:00:00,26.17319235431114,0.0,69.79075441935878,69.66514468578465,66.73967262347156,66.65051257064175,68.70387725444756,68.4817967775628,72.6034068201298,72.47018674206976,61.59299871452896,61.5392962113178,False
2025-01-01 15:15:00,26.829362350475826,0.0,69.77660913176022,69.56928190445367,66.72207413656692,66.7809982568059,68.68385895161187,68.52777736073824,72.57659657844304,72.64780114171252,61.565484870660285,61.54582187305713,False
2025-01-01 15:30:00,27.62105534810634,0.0,69.7671088763635,69.67635876944219,66.71025464410167,66.63016960834564,68.67041426282601,68.50995140113255,72.55859028896347,72.46044779746033,61.547006028015716,61.611189594119956,False
2025-01-01 15:45:00,28.653147045452247,0.0,69.7504731847104,69.80476146279973,66.68955778660286,66.88765703493209,68.64687155921732,68.59545363658766,72.52705986508633,72.30553119255947,61.51464812651663,61.67473148900243,False
2025-01-01 16:00:00,30.614874686846463,0.0,69.71875121132196,69.77625777829932,66.65009172913477,66.63042109960428,68.60197886506649,68.65429524917343,72.46693568822509,72.75958757224404,61.452946063767016,61.76449314312508,False
2025-01-01 16:15:00,32.40015385577396,0.0,69.68552530988256,69.84696133350252,66.6087545992036,66.4819054442885,68.55495782343908,68.60491837933182,72.40396104443329,72.4000816172402,61.388318727049494,61.435404958768125,False
2025-01-01 16:30:00,34.78048160046959,0.0,69.64651581845418,69.33556830305548,66.56022196815755,66.3926143512091,68.49975188948827,68.43095059674737,72.33002448527972,72.2860457472824,61.312441792835315,61.60302646719974,False
2025-01-01 16:45:00,38.02887932613641,0.0,69.57846915743082,69.63062542529846,66.47556350755144,66.41450177209889,68.40345277518365,68.36079819947764,72.20105238659983,72.22885123401214,61.18008497830357,61.27296064584988,False
2025-01-01 17:00:00,42.660939802680815,0.0,69.48013709715994,69.30884636323857,66.35322626534771,66.35417712470206,68.26429399546647,68.65394505445585,72.01467891889506,72.04814088028886,60.988820365638375,61.2038025416293,False
2025-01-01 17:15:00,46.718449281470726,0.0,69.38747908465652,69.37896160549762,66.23794824018972,66.21238710301509,68.13316508475845,68.01624272524963,71.8390597459282,71.90360494977183,60.808592281095216,60.68086170271735,False
2025-01-01 17:30:00,50.865703161363946,0.0,69.26956787656597,69.32454758765155,66.09125211704377,66.04831480701041,67.96629804477527,68.03439288167158,71.61557698076946,71.56927602243749,60.57924448260309,60.71957655142286,False
2025-01-01 17:45:00,54.58987295818709,0.0,69.1694859575735,68.8708641583049,65.96673783421205,65.74247870967797,67.82466287837705,68.02924221284914,71.4258869219442,71.56016466923995,60.38457623891762,60.2766542039249,False
2025-01-01 18:00:00,57.22891351159983,0.0,69.09320622021609,69.0116818940262,65.87183640858727,66.23489866042438,67.7167123774055,67.78194501812504,71.28131027900866,71.19737443610124,60.23620535784721,60.305967389272254,False
2025-01-01 18:15:00,62.82419131165489,0.0,68.92918206490263,68.944103685855,65.66777007701076,65.6548549792376,67.4845866471536,67.60320756540712,70.97042743440124,71.02212421833666,59.91716377113221,60.01741267384841,False
2025-01-01 18:30:00,67.36009963280864,0.0,68.80032141883989,69.04466196098349,65.50745149907728,65.36192907112957,67.30222404628614,67.16906969792896,70.72619167455616,70.92655932500419,59.66651834085155,59.63781674284729,False
2025-01-01 18:45:00,68.18878469019077,0.0,68.7513612526224,68.969618089063,65.44653899814547,65.46626187066629,67.23293599347,67.2716703169684,70.63339512445619,70.86810282770668,59.571286458169325,59.5170208865527,False
2025-01-01 19:00:00,69.1318258663807,0.0,68.70523588553574,68.77308597813222,65.3891533378688,65.15428947704173,67.16765972670505,67.26328036210272,70.54597150504446,70.4651558074018,59.48156851220574,59.65374041131577,False
2025-01-01 19:15:00,69.7845830361196,0.0,68.70424839656066,68.45127817387554,65.38792477947598,65.26399035952139,67.16626223985911,67.20341212502545,70.54409986985128,70.51721587603382,59.47964775822352,59.44164112288132,False
2025-01-01 19:30:00,69.75192467227603,0.0,68.70973216925633,68.55845176296486,65.39474727080398,65.50077471693884,67.17402283304176,67.27342272859958,70.55449352712424,70.61224921777266,59.490314184389064,59.57379420080175,False
2025-01-01 19:45:00,68.72852096805985,0.0,68.73348836513058,68.7204242394727,65.42430291603804,65.37824043328786,67.20764241977143,67.09461328271783,70.59951978399683,70.44468038341014,59.536522100604614,59.34985133246445,False
2025-01-01 20:00:00,64.62194875492396,0.0,68.87615988786267,68.92630415713732,65.6018039323288,65.60947524111162,67.40955006768496,67.29471977607051,70.86993196046348,71.00495964506646,59.814030915720835,59.924942816565974,False
2025-01-01 20:15:00,60.41575110089514,0.0,69.0023992179385,69.08466340606297,65.75886126903647,65.78705730715939,67.58820300221392,67.37098391330166,71.10919941445725,71.09900237605959,60.05957765300644,60.0988830248176,False
2025-01-01 20:30:00,56.33801083682266,0.0,69.11357454608032,68.89535117329164,65.89717712460266,66.09760503960449,67.7455374764052,67.93272997416412,71.31991534344236,71.28203774329691,60.27582356523885,60.33034171591471,False
2025-01-01 20:45:00,51.39934222326077,0.0,69.26080479604724,69.21673795802442,66.0803497612818,65.91952980806776,67.95389660023935,68.06105607263395,71.59896789417498,71.89856237378717,60.562199510733734,60.38570730281934,False
2025-01-01 21:00:00,47.31654864411693,0.0,69.36375675029603,69.60542417257098,66.20843472286587,66.02507857598489,68.09959341858422,68.13694883693026,71.79409766840607,72.06729249602803,60.76245022853912,60.51468635631223,False
2025-01-01 21:15:00,42.52326676814892,0.0,69.4806697469695,69.40258148504118,66.35388894757548,66.47577914073852,68.26504779740364,68.30129675537677,72.01568847561333,71.74944416666702,60.98985641694475,61.06716797737987,False
2025-01-01 21:30:00,38.63718809297087,0.0,69.56152741068355,69.46738928021801,66.45448587967027,66.35899358720494,68.37947694474612,68.4606466863668,72.16894188183096,72.2833808541815,61.147131772395426,61.214346676985855,False
2025-01-01 21:45:00,34.4054795412853,0.0,69.6473544493243,69.49220824157314,66.56126532866068,66.59655674539893,68.50093871348238,68.28737854817253,72.33161398257047,72.39856230470194,61.31407300454906,61.19308316890295,False
2025-01-01 22:00:00,31.10368254917172,0.0,69.71080574722943,69.74705242548094,66.6402065893093,66.54811006910036,68.59073450504441,68.80841133239757,72.4518762692384,72.38577840600294,61.43749142864688,61.44230757974252,False
2025-01-01 22:15:00,27.367735966294514,0.0,69.76722652019815,69.83789696420814,66.71040100757916,66.63038315550446,68.67058075148114,68.60883500314871,72.55881326496282,72.76320966093333,61.54723485574894,61.39114694787207,False
2025-01-01 22:30:00,25.65831273481178,0.0,69.79682579086499,70.17922498375604,66.74722616037926,66.68643577056186,68.71246941297335,68.42194370688033,72.61491418159693,72.56834158516754,61.60480807270055,61.56187463022445,False
2025-01-01 22:45:00,22.972797430312227,0.0,69.83488674321909,69.92182091459055,66.79457869152543,66.87325479781835,68.76633298168001,68.54217213870712,72.68705292917149,72.79193243892571,61.678840013957625,61.98674276124951,False
2025-01-01 23:00:00,21.680462332439102,0.0,69.85349826841374,69.83219778625262,66.81773373027113,66.91002224531641,68.79267186980695,68.53307112898086,72.72232824507823,72.74698685052482,61.715041087622424,61.656471495203,False
2025-01-01 23:15:00,20.32748618741527,0.0,69.86836622941529,70.11854937108322,66.83623131225113,66.67067020758383,68.81371289451602,68.90180176953643,72.75050820430948,72.79841824387817,61.74396059560638,61.613603508426664,False
2025-01-01 23:30:00,19.64464993016601,0.0,69.87620079778114,69.82763204213815,66.84597848407992,66.59218408670446,68.82480031575388,68.82216589178226,72.76535743730933,72.62999397309045,61.75919952866414,61.70784838786456,False
2025-01-01 23:45:00,18.43499229887932,0.0,69.89023551618205,69.64788676528394,66.86343940923024,66.93574943455907,68.84466214190662,68.76625433748117,72.79195811189535,72.40724646062228,61.78649830559836,61.90422491108958,False
2025-01-02 00:00:00,17.183265601233018,0.0,69.90371995801473,69.70619542635599,66.88021572228543,67.00558690673257,68.86374522086821,68.91614781425227,72.81751582092225,73.17490616332486,61.812726745611,61.87575503541974,False
2025-01-02 00:15:00,17.218135654093135,0.0,69.90273511872303,70.02525149880314,66.87899046042648,66.9727532406137,68.86235148383396,69.05011023511874,72.81564920780116,72.73745077000557,61.81081114549903,61.74550002455744,False
2025-01-02 00:30:00,17.483078288662455,0.0,69.90099934755379,70.1257555135983,66.87683094645566,66.80800487248327,68.85989503374924,68.79617897458027,72.81235931749411,72.85947090107459,61.80743491602263,61.770570691020694,False
2025-01-02 00:45:00,16.877536592334966,0.0,69.90646147376475,69.78245571672721,66.88362650687995,66.76626405678573,68.86762499299232,68.5195715911344,72.82271194714686,72.67816618049153,61.81805923784796,61.68078582047107,False
2025-01-02 01:00:00,17.409227891832288,0.0,69.90040777532691,69.8636486776483,66.87609495745467,66.721472899414,68.85905784525774,68.8505146640757,72.81123808229357,72.96861412550977,61.806284255368084,61.659890432950846,False
2025-01-02 01:15:00,17.37689450851903,0.0,69.90140969474466,69.86817927738504,66.87734146910242,66.97446417270884,68.86047575395573,68.85842873518644,72.81313706819634,72.91838661540977,61.80823307784598,61.65297136073989,False
2025-01-02 01:30:00,17.23957663225718,0.0,69.90278716021894,69.72040352160332,66.87905520648268,66.64453351430237,68.86242513256103,68.96528748785222,72.81574784454317,72.76310498721047,61.810912370842374,61.65757032859528,False
2025-01-02 01:45:00,17.534166756837468,0.0,69.9003270587104,69.55821638190461,66.8759945360027,66.6514987325172,68.85894361571934,68.72051064943506,72.81108509622095,73.030261926229,61.806127254362096,61.84851530179999,False
2025-01-02 02:00:00,17.113198324825465,0.0,69.90436830083058,69.73643791954001,66.88102234091906,66.94819439842746,68.86466275066309,68.8734039003034,72.81874465614159,72.9010554789712,61.813987830115934,61.785837181476666,False
2025-01-02 02:15:00,17.412249634915863,0.0,69.90191152904195,70.01857663740469,66.8779658130225,66.99901705531417,68.86118594601554,68.61820514685677,72.81408821879705,72.47699793549593,61.80920919023728,61.959470999885006,False
2025-01-02 02:30:00,17.12135949600759,0.0,69.90382182967316,69.62484651869131,66.88034246322549,66.89519768637656,68.86388938886014,69.00351512281273,72.81770890315997,73.08734808152512,61.81292489505718,61.8903695308724,False
2025-01-02 02:45:00,17.285280016454628,0.0,69.90319519075962,69.90491288451021,66.8795628469301,66.83467314134731,68.8630025742618,68.71074238840248,72.81652120438719,73.12383455201667,61.811706026574754,62.079481286885574,False
2025-01-02 03:00:00,17.320868503594433,0.0,69.90254130218044,70.03079420082503,66.87874932868115,66.97469329010583,68.86207719614504,68.92845903977565,72.8152818580167,73.00273164807327,61.810434155066346,61.90573982649554,False
2025-01-02 03:15:00,17.777684761532512,0.0,69.89843524094431,69.94955395214463,66.87364088076949,66.60609921131235,68.85626632968415,68.86880949129574,72.80749944331825,72.72407064949088,61.80244750036043,61.61047135671443,False
2025-01-02 03:30:00,17.969453337815477,0.0,69.89424737813896,70.0981304681833,66.86843066159037,66.90671267411875,68.8503396982679,69.0529334664108,72.79956198618397,72.80136996327425,61.794301734318566,61.82472132585323,False
2025-01-02 03:45:00,18.19201611410256,0.0,69.89339086860036,69.90244875786402,66.86736505781288,66.6719672402877,68.8491275725189,68.8414480057464,72.79793860259592,72.7859791680174,61.79263574700286,62.06226992199956,False
2025-01-02 04:00:00,18.493101447719756,0.0,69.88875694191047,69.92607503838063,66.86159988000364,66.86823173671927,68.84256967490461,68.81213257718528,72.78915569919802,72.62679161958978,61.783622346988565,61.76096456534753,False
2025-01-02 04:15:00,19.129576043354813,0.0,69.88313496623405,69.95981823841618,66.85460544707814,66.91329514606812,68.83461349792047,68.56660737121526,72.77850009919044,72.76009740356616,61.772687103719946,61.92204231160493,False
2025-01-02 04:30:00,20.6965210647767,0.0,69.86501741827078,69.870854399306,66.83206497709094,66.70530817789556,68.80897368259386,68.64641885849015,72.74416104201097,72.79585177772353,61.737446859753874,61.794338864908646,False
2025-01-02 04:45:00,22.12161331902361,0.0,69.84517931894035,69.82534502046067,66.80738392844862,66.62075304661948,68.78089895612997,68.73303296657834,72.70656094134492,72.7391456205665,61.698859990181546,61.668547503373134,False
2025-01-02 05:00:00,24.148982179556764,0.0,69.81902564791444,69.74343198670286,66.77484552766663,66.68063561510782,68.74388648090002,68.79060440604553,72.65699063488654,72.59669174786715,61.647988771326084,61.68460442967284,False
2025-01-02 05:15:00,26.587860961941487,0.0,69.78333593428967,69.71114976570985,66.73044311071465,66.94610965170212,68.69337867110943,68.51906674419928,72.58934620974871,72.27184804240314,61.578569100531325,61.29929232754495,False
2025-01-02 05:30:00,30.392236830696298,0.0,69.72005036693645,69.70240873862268,66.65170803936596,66.83383651370524,68.60381742015704,68.2028922551916,72.46939804014056,72.52878812130518,61.45547303711338,61.68968876738391,False
2025-01-02 05:45:00,34.83108801559531,0.0,69.64176223237592,69.52882844479163,66.55430791927273,66.4201560123611,68.49302465082259,68.44408535006913,72.32101478570662,72.5351375782593,61.30319564465607,61.5788036459792,False
2025-01-02 06:00:00,41.65303713098151,0.0,69.5138281392589,69.5191646108066,66.39514208777635,66.65819574178151,68.31197330059827,68.29797850315025,72.07853516607703,72.09819383998395,61.054352442354684,61.10917361325111,False
2025-01-02 06:15:00,46.888496957587236,0.0,69.38044240289808,69.27435272340536,66.22919373796314,66.37454341850452,68.12320682654578,68.06893194598314,71.82572278566468,71.7522602582295,60.794905308532336,60.931195512516155,False
2025-01-02 06:30:00,53.1456645309226,0.0,69.21277486498376,69.21487264826355,66.02059458790956,66.07108205690037,67.88592500909928,67.9496698937147,71.50793446335624,71.21738942345043,60.468777018253704,60.56876291854513,False
2025-01-02 06:45:00,59.27500036291084,0.0,69.04052131999745,69.03175963341864,65.80628987797688,65.81888702847405,67.6421531095152,67.53812718482936,71.1814540619989,71.3061088406491,60.13372853588433,59.9324022609287,False
2025-01-02 07:00:00,66.31992344000818,0.0,68.80556747825956,68.79857938770866,65.5139782456956,65.55580788839268,67.30964822945853,67.158464287015,70.73613478246148,70.84477718407992,59.67672239352932,59.68617274877952,False
2025-01-02 07:15:00,72.54397829758769,0.0,68.61911487486351,68.61726698092411,65.2820081513201,65.24886305365214,67.04578193099789,67.03026891396169,70.38274222502113,70.3785448565416,59.31405547827575,59.347889454202274,False
2025-01-02 07:30:00,77.61424941178808,0.0,68.39443603189743,68.2186402929623,65.00247988806329,64.83848130938019,66.72781815062669,66.771155650702,69.95689764322213,70.1436397500191,58.877035123412824,58.8123342076769,False
2025-01-02 07:45:00,82.42513297407247,0.0,68.25200397927915,68.12704847085975,64.82527680220575,64.74161746908146,66.52624939898686,66.46499110489866,69.68693934594187,69.69272651438901,58.59999209899017,58.553230149366804,False
2025-01-02 08:00:00,85.42476858551527,0.0,68.11576702530556,67.98641933138423,64.65578118511557,64.72761251589364,66.333447903573,66.10310159308409,69.42872291610554,69.48717667190354,58.334999093040025,58.35038207059897,False
